addressid,ownerid,province,district,neighborhood,addressaddedtime
0cd00858-1538-4ea1-b1e9-d7796b733021,06d417a7-7082-4963-a447-041a3d529e52,İstanbul,Şişli,H.Rıfat Paşa,2025-06-27 14:00:00.525
7ffb6eda-24d1-4b81-adde-6169d9a4427b,e162084f-a3d1-4b04-bbab-006de6802b4f,Ankara,Çankaya,Ahlatlıbel,2025-06-29 19:58:03.477
113e33e1-16b6-4d91-b86e-ab90ac454d29,3c51acfe-9845-4c90-8e38-4247a182d511,İzmir,Güzelbahçe,Atatürk,2025-07-21 00:47:43.389
2f2e694c-48bb-455f-b2ec-b5dd881f0f27,e69772e7-a3ba-4149-a559-619a7e2c0899,Antalya,Kepez,Atatürk,2025-07-12 18:47:09.762
c04b7a2b-60d2-4526-9b23-ab32b605206a,9f603de0-ef9c-4f77-8b3b-14e8ff496ea9,İstanbul,Ataşehir,Yenişehir,2025-06-30 23:07:19.370
a3f39b27-3e35-4307-a4b9-d00e0eb8df00,ac66acb0-9d1e-4b07-a96d-16bf9af7d5f5,İstanbul,Bakırköy,Kartaltepe,2025-07-10 09:10:23.385
0f5f9761-1ab2-4ffd-b255-eb756e2d9c3f,7cd21278-3150-4fec-9c7f-cdb490d655f5,İstanbul,Beyoğlu,Kılıçali Paşa,2025-05-25 11:52:33.268
93adc63e-8702-472c-ab78-191882c9e3a6,594fbf7d-19cb-4437-9b7d-39264787b5ec,İstanbul,Bahçelievler,Bahçelievler,2025-06-02 19:51:08.307
28ccfdfc-85b9-4712-b5eb-4c09fcc52fd1,111bc330-7326-49f4-a272-50f2cec576b1,İstanbul,Eyüp,Göktürk Merkez,2025-07-13 20:30:42.376
b27cb59c-916f-4be1-bf97-c6b433068325,d3ce0a88-2ce5-400c-8901-8dc0a44d4485,İstanbul,Ataşehir,Ataşehir Atatürk,2025-06-03 23:01:35.982
878844f6-0236-4b14-91b3-3fd9061906bb,b3255cfb-2688-4ea5-9c79-9321fd6b48dd,İstanbul,Maltepe,Bağlarbaşı,2025-06-06 14:13:46.070
f1a12cc7-9d5a-4a49-9dc7-c316604fd940,3ea2d125-0e90-4b58-8e0a-c40669d93a30,İstanbul,Tuzla,Postane,2025-05-21 11:26:17.372
2c872fe9-6df6-4db2-a67f-de63b03458d8,b2fde48f-da51-470f-b344-e68b8ce0c063,Ankara,Altındağ,Aktaş,2025-08-02 02:20:48.218
85521e52-d6d0-45c6-b3f8-a6375708c914,6079b2b4-488f-4896-9287-c632197ca368,İstanbul,Ümraniye,Esenevler,2025-05-30 20:13:36.088
459dc537-657b-41a5-a827-897375439ea5,622a4cf9-3538-4b19-9677-d111bcce40a2,İstanbul,Kadıköy,Göztepe,2025-07-15 15:30:41.855
61426e7f-8f6c-446c-9743-9091b80b9861,fd318691-9815-47fa-9360-b424493b6700,Ankara,Çankaya,Kırkkonaklar,2025-07-09 23:47:14.011
b31e27d2-3b13-4eb2-a659-e058481018e5,8afefd01-d732-4e1c-bf51-6a311f924144,İstanbul,Sancaktepe,Fatih,2025-07-02 13:58:49.792
f578062d-7897-44b7-9797-d1ecabc8515f,503c7ac5-f5b7-4904-bf07-773e66810c8c,İstanbul,Pendik,Güzelyalı,2025-07-05 08:11:21.806
d7d9b722-6705-48f0-818e-7adbe113a6e5,b2020018-7935-482b-af2d-dce3966dca30,İstanbul,Kadıköy,Kozyatağı,2025-06-16 21:31:55.126
80d64733-3c69-4d1e-bd20-1457a9508ea5,37c960c8-f639-4ee3-a649-5d7bc38f9862,İstanbul,Kadıköy,Acıbadem,2025-05-29 14:33:42.844
d53e7825-9411-4b7d-b047-67788bd903b1,d35ff622-c29b-4248-bb51-fcc58a2631a7,İstanbul,Ataşehir,Örnek,2025-06-11 23:01:33.829
c83f4c06-2988-41af-b203-8e0480fba39b,b07dd35c-2592-44b1-aaaa-a7a5b4dcb019,İstanbul,Gaziosmanpaşa,Karayolları,2025-06-27 02:25:27.096
e9683767-f31a-426e-9f24-562ffde4d488,5866f5a0-1387-45b1-9745-001b041ac723,İstanbul,Kadıköy,Acıbadem,2025-08-02 14:02:04.686
ddbd408b-03c1-4da9-9687-0787c4d14ee5,8e041fff-8ba3-4428-9677-4a331e1535b5,İstanbul,Maltepe,Küçükyalı,2025-06-13 13:01:40.250
2980ad8c-c855-4a68-867c-3fe7be41517b,f1b7a47f-db26-4669-aa20-f5418a74e5bb,İstanbul,Beşiktaş,Akat,2025-06-24 12:04:45.980
26b2a46b-c3be-4b35-989c-e17d108fbbd8,6b6249b3-412e-4a46-b8f6-159ef0f7a326,İzmir,Konak,Çankaya,2025-06-12 15:08:08.452
57371cc0-c8d9-4a1f-9aff-d919c88b9190,11637ab0-c3ac-46b5-aa42-5ffd443ec7df,İstanbul,Kadıköy,Caddebostan,2025-07-13 22:47:15.068
5b54f327-d33c-4606-990b-d45412b526c9,c2013590-05ab-402a-a3e3-4c88ba71b5a4,Ankara,Çankaya,Üniversiteler,2025-07-27 13:30:42.712
6776215f-7164-49cc-a46f-59a6100523a6,6a171214-1286-447b-af61-64c1c38e25ed,İstanbul,Şişli,Mecidiyeköy,2025-07-13 11:26:51.184
e5d0a90c-288b-43c8-8d8d-17a4a3a2b4d2,b81e4ca1-a388-4493-b81e-e75f4949ac8f,İstanbul,Arnavutköy,Adnan Menderes,2025-06-11 10:08:36.917
75006c4e-b3b2-4018-b4a5-a7bf3afba0e8,a80d439b-118f-4c0b-99ba-f095b429b350,İzmir,Karşıyaka,Atakent,2025-06-21 18:33:08.516
108eb471-38ed-4363-be65-50e043503141,e4d03ada-d7c8-4185-a19e-da214bfb8e11,Antalya,Muratpaşa,Muratpaşa,2025-07-04 23:56:02.458
41a5d8b3-fe64-4697-b545-eddc98c54fc4,90f4f938-b412-4ab5-9720-a347cb9d89d3,İstanbul,Çekmeköy,Sultançiftliği,2025-06-08 22:54:02.380
d11a3005-aac5-4813-9752-76e2e7851416,b2e54d26-b651-470f-b89d-9c4bca999ea1,İstanbul,Pendik,Dumlupınar,2025-07-01 16:48:19.753
502b20a0-1f2f-4499-8210-e1821f7cb0fc,2de672f6-ab50-4b78-8d10-9bfce1c5aac1,Ankara,Çankaya,Büyükesat,2025-06-02 11:18:00.030
5c20fb3f-523f-4a17-92b9-e94abf235220,34c5b8f8-e3e2-40f9-b494-7f4f74c2c0b5,İstanbul,Beşiktaş,Abbasağa,2025-05-26 20:02:28.981
706d802e-dba3-44b8-9d70-2e8a1d6756db,363c48c1-dd21-4ed0-b1c6-842b9f243d3d,İzmir,Bayraklı,Körfez,2025-06-02 07:25:21.391
2d761753-2b5b-44be-9171-b98b9f8fb89f,d22b747a-5acd-4520-ad8d-ac28327ea009,Burdur,Bucak,Yeni,2025-07-18 14:26:11.691
33d26907-b87f-4a7d-a43b-f2c53bd750a8,a6d4e0e6-fa5d-4d38-8a0e-c6dfbee0b659,İstanbul,Sarıyer,Ayazağa,2025-07-02 14:33:59.275
868bb32e-653b-476d-bda1-5b4fa00cd1b8,cc743e67-aab4-4465-b686-0cef0632069f,İstanbul,Sarıyer,Maslak,2025-07-03 11:28:43.009
e011efd8-1361-4b1e-ac10-c80af0d297e5,735a3ca4-816f-4adb-900e-9a9e0c911698,İstanbul,Sarıyer,Zekeriyaköy,2025-07-28 11:55:19.438
ad6ba1d8-9661-4221-b23b-5e2bab235512,2d3f124b-95b8-42a5-932c-851555d395ef,İstanbul,Kadıköy,19 Mayıs,2025-06-06 15:09:15.855
916ed168-bae6-494f-b275-f472e3e1c0e5,59f089c5-c257-4793-8f34-a24986607b5d,İstanbul,Adalar,Büyükada-Maden,2025-07-25 00:07:22.353
543741ef-7606-4406-a775-11214884b90d,d94d1bef-f951-4acb-80db-f3596a82e208,İstanbul,Ataşehir,Kayışdağı,2025-05-21 19:44:01.344
2f417d1d-ca97-4030-a36c-e4e6b9c68f38,c2e937c2-3aea-41b3-bcac-a64373dec69d,İstanbul,Beşiktaş,Ortaköy,2025-07-07 12:05:14.558
0c9654a2-50b4-4535-ba54-04141ab71e23,8792a7e3-5110-4766-9351-edf816336fef,İstanbul,Çekmeköy,Mimar Sinan,2025-07-03 17:05:59.094
0e7e02ea-15d9-4113-b1ff-9b7e6102e31c,570dd33e-07dd-491c-870a-d997710a8bcd,İstanbul,Ümraniye,Esenşehir,2025-06-06 21:23:39.477
47a3afea-a681-4c87-a389-3e81d17de2ad,17f30832-a75f-4186-ab51-d8ec95d33203,İstanbul,Bağcılar,Güneşli,2025-07-27 12:28:05.603
7067b294-5524-407a-a134-600492baa420,f951101d-9fcf-4738-91bf-7d9c163e887a,İzmir,Karşıyaka,Bostanlı,2025-07-14 12:52:41.544
823c3183-ebb4-4417-9e7d-a7f028cd2c08,ab19aa99-d1a9-488a-b90b-fdf1fe2317fa,İstanbul,Maltepe,Feyzullah,2025-07-08 21:24:57.830
571bde63-d525-47da-8862-1a8c49488d6f,6ad5a03b-dd4b-425c-af59-c0a4ff2698a3,İstanbul,Kartal,Yukarı,2025-07-18 15:58:24.983
8bdeb1e8-224a-4d4e-9070-08805fd79b8c,965a12bb-9dce-40da-8c9d-5d96f272a129,İstanbul,Kadıköy,Fikirtepe,2025-07-29 17:00:15.895
cbacac3a-ab21-4ff1-acb4-75cbbd754532,49a74b3c-eb8a-4d39-a05d-1551cae8eb65,İstanbul,Esenyurt,Ardıçlı,2025-06-13 19:34:05.554
db690783-52e6-41da-acc2-b6817a0accc0,c7e78401-4c97-4d6a-aaf3-f43882fb424c,İstanbul,Kadıköy,Fenerbahçe,2025-05-07 17:49:02.775
c1d2cc75-e4d4-4d8d-8915-87a30d76f77b,23b2e3f9-0d81-4b05-bfe7-4331d5da9c67,İstanbul,Kadıköy,Merdivenköy,2025-07-13 15:59:22.087
96589eab-46e6-4a92-a1e6-16a5b07f47ce,93fa2169-b5d7-412c-bb16-0ceacc983076,İstanbul,Ataşehir,Ataşehir Atatürk,2025-07-24 13:39:44.534
f41250e5-f055-421a-94e8-bc9563e34023,f35ff726-b971-451f-b6d8-d3956e7d9311,İstanbul,Şişli,Fulya,2025-07-20 15:54:51.052
bb5c9757-a63d-47c9-a1c3-8f677bcbdbc4,2adbde65-e025-4e45-8fef-b2e2330cf140,İstanbul,Bakırköy,Kartaltepe,2025-07-01 22:04:37.434
12b9ea25-4a91-4312-a708-670b8758c0ea,c960b8da-b0f8-4818-9509-c25e0fbb1f29,İstanbul,Küçükçekmece,Cumhuriyet,2025-05-19 22:41:09.782
03947666-9578-4247-a6d4-e27dbf618fee,82d523a4-65e5-44db-a8ea-a87bfe24752c,İstanbul,Beylikdüzü,Adnan Kahveci,2025-06-21 13:01:31.756
4b380e43-c72b-4e8d-915f-78e453cd33dd,02d17d15-7ff5-4663-80f3-19d1456f0854,İzmir,Çeşme,Şifne,2025-06-18 13:45:37.892
cc593d4e-ca3d-40fe-b928-169ea0e1cc50,af29957e-cd3a-4ea6-a821-f7a2974fec9e,İstanbul,Kağıthane,Şirintepe,2025-06-24 20:28:51.943
eaa32293-2635-4614-97c0-27947429a548,8f0919b0-ef43-4287-a8ec-7d1eee78bb87,İstanbul,Kadıköy,Erenköy,2025-06-28 15:06:26.669
07256431-e0c5-49a1-a003-c42cfb230a11,990660a3-267a-4988-8524-ff10378e92cd,İstanbul,Ataşehir,Ataşehir Ferhatpaşa,2025-07-04 21:51:37.061
5e5c078c-ac32-464c-bd70-5b41ecfcea72,da1be9c2-2577-47d5-bd23-e7a7fd09f97e,İstanbul,Çekmeköy,Nişantepe,2025-06-16 19:31:02.741
5b3bd207-8a0b-42f0-8d6e-a50bdbc1afbc,9c77d4b4-cb72-4bd7-be93-cb3b6e71aca9,İzmir,Çiğli,Ataşehir,2025-06-05 19:44:34.161
0672d261-5e18-4488-bb2c-d936b640d4e8,509174d6-8e7b-46a0-9edb-9f613b65e62f,İstanbul,Bakırköy,Kartaltepe,2025-07-08 16:11:36.684
2119911f-a036-4522-94ed-e2be5b1c948b,5323f0a9-0980-4a7c-93ea-e5e573372e5e,Adana,Seyhan,Kurtuluş,2025-07-06 18:36:59.433
9608defe-95b2-47fe-b573-4dd7502b5d7b,e1d452fb-622c-43fa-ab5d-bf44af95d08d,İstanbul,Üsküdar,Acıbadem,2025-05-29 15:17:15.320
09b03c60-a447-43a0-a8d7-081aedb43627,36022af9-dd4f-44ea-9a7d-3671028e1a7a,İstanbul,Maltepe,Altayçeşme,2025-05-22 12:30:40.096
5d12cca0-e376-466e-832e-d06757fb2b53,5c4a3f9c-b9ff-4dd8-98ce-85eee85b9214,İstanbul,Sancaktepe,Sarıgazi,2025-06-02 23:31:49.279
59aaee78-629d-4f35-996a-1179499e0eeb,647bccb9-88da-49fa-9832-ac38a010c455,İstanbul,Kadıköy,Caferağa,2025-06-09 20:43:07.166
b64402c1-ba04-4045-ab52-244786d76e4b,1d0dc05b-b6b0-4293-a686-687a74b792af,İstanbul,Beyoğlu,Kılıçali Paşa,2025-07-08 19:40:01.829
48a3e68f-0a98-461d-abb0-22cc5447d66c,d4f54ff0-9349-42b0-9980-c7b337c5ef6d,İstanbul,Üsküdar,Çengelköy,2025-06-05 06:44:41.175
5f2e073d-efca-4f09-882a-59ca9f4e8a24,1150da7a-a07d-4b55-b69c-41f329b89b12,İstanbul,Beyoğlu,Kadı Mehmet,2025-05-12 17:18:10.525
4ece14b2-568c-493c-821f-02326f452a47,38cdac4c-120e-4c90-a2ae-e9ae8f467025,Antalya,Alanya,Kestel,2025-07-16 15:29:06.646
4a93bcfb-70e4-45d7-ae55-04574d361652,2710efc1-0bc4-44c1-b511-5271762dd44e,Tekirdağ,Süleymanpaşa,Çinarli,2025-07-12 23:46:05.666
ae638129-c319-43ef-8b6c-ec834ddf7d99,fd1d8b0c-979f-469d-86ce-fa62558a6cfb,İstanbul,Ataşehir,Örnek,2025-07-22 15:39:15.245
0d8a7ab6-328d-4d91-9013-e36dedddae35,4e86ee67-6061-489f-ac5e-a12d777d97a9,İstanbul,Kadıköy,Fikirtepe,2025-07-13 21:20:15.625
29c8bbb6-3e84-4c70-aaf2-758803241496,5397c4d4-6a75-4751-bf1c-e1a3a175a482,İstanbul,Beylikdüzü,Adnan Kahveci,2025-06-04 00:07:24.132
61bde53f-85dc-425e-b11d-92fdc09586b1,a8dcd5ae-9e81-41f4-9b99-dee04040efc6,İstanbul,Sarıyer,Pttevleri,2025-06-09 17:25:40.932
c2eb205a-b06e-42c6-97e9-6f6d20d1f506,cf845726-8bd9-4fe9-a829-2dcb7850cb10,İstanbul,Beşiktaş,Ortaköy,2025-07-07 12:21:37.292
2ff62dca-b2ca-452c-a769-b050f801946f,139ca083-ee8f-44d1-9e1c-e5727da9cc0f,İstanbul,Eyüp,Alibeyköy,2025-07-11 18:08:42.577
c2d02159-d7d1-48ee-91e4-21b667d7515b,43bcffe7-a93f-4cc2-a038-25a5f4f6b42b,İstanbul,Beyoğlu,Gümüşsuyu,2025-07-06 12:45:07.451
e099e62d-7975-4de2-a604-3ae60a8fec73,53dc2d39-6d9d-4524-9e49-693b982c5bd9,İstanbul,Güngören,Tozkoparan,2025-06-02 22:57:39.581
6bb0afd1-11f6-4579-abc6-621bc49d4317,8a746ccd-029a-4d87-818b-bc3922ebbeb7,İstanbul,Maltepe,Feyzullah,2025-07-18 01:09:27.110
14a4c834-2505-4588-9fc3-15b35a819754,0df26eeb-945a-47ec-a59a-3a4b94245be2,İstanbul,Şişli,Fulya,2025-06-10 12:57:59.768
d3fe803f-490d-4f7f-907f-b6ff3134f2c6,296e17c7-4de9-47f8-819b-5c4f89cff49e,Ankara,Yenimahalle,Uğur Mumcu,2025-05-29 10:33:20.584
a2a6dcbb-7dcb-4dec-8e74-46a1c0bf00a7,32c76e72-919a-4fc6-a000-565d50f3c1ba,İstanbul,Eyüp,Akşemsettin,2025-06-18 00:22:06.106
6ecd8b9c-3ce5-42e4-91fa-a5fc6f5d0d73,9403d791-b0c8-4c6e-9d9d-6a71123f44d0,İstanbul,Beykoz,Kavacık,2025-08-03 16:33:50.985
7dbccf30-d939-4534-b006-da4428238da9,a2e9e0f7-f936-47a1-8125-146362409e89,İstanbul,Bakırköy,Basınköy,2025-07-22 11:56:49.490
baf6ab2d-12a0-44e9-b10d-392a23555a32,573b7711-f83d-415d-9aeb-eb8d8b8dfd35,İstanbul,Ataşehir,Barbaros,2025-06-24 00:18:17.950
8923a099-ce85-462e-bb69-57afd1f61a95,2903e789-1c89-4350-b7bc-7a8aa89b6706,İstanbul,Kartal,Cumhuriyet,2025-05-28 10:48:54.491
10fbe54d-dc44-4002-a412-1eba58b4f708,fb9c6abd-1c0d-47cd-9601-6b48ec552bca,İstanbul,Kadıköy,Caferağa,2025-06-19 23:56:54.908
f055321a-2472-48be-b98f-2f876425057b,7be9c7d3-4cfd-4c6f-ab12-4bfe5892a9a3,İstanbul,Kadıköy,Fikirtepe,2025-05-19 14:34:26.832
53be0556-bd38-4e04-80f1-b7ec42789c05,db2c6d1e-cd33-4845-b2eb-2bfa2815ce0e,İstanbul,Fatih,Kocamustafapaşa,2025-06-15 21:42:18.733
7a0c2d4d-5049-4526-8a2f-da5539dbd75b,ecac8f66-aaa9-412e-9466-084e925ba1b9,İstanbul,Ataşehir,Barbaros,2025-07-27 12:52:05.086
d46fb763-a9ac-4d2d-8d0a-18e9c239b713,8189bffa-9c0a-40a2-a72b-7f98530aa6ba,İstanbul,Sarıyer,Ferahevler,2025-07-19 19:06:40.799
c4e7679f-fbb1-4fd8-aba2-dff5d3952d28,17dcb859-10f2-4e6c-85f3-3605b8728a54,Bursa,Yıldırım,Yıldırım,2025-07-10 21:23:14.588
678afe69-ba4b-4e77-8092-bbdce01b639c,5bcf7fec-e6c3-4868-b606-eb2cbb1e51f4,Ankara,Çankaya,100. Yıl,2025-06-28 22:34:10.190
76a87923-ebc1-4633-a6fc-5f2e6d565199,cc8e9f21-4e80-41d7-8588-e62a0f1d5cc3,İstanbul,Beşiktaş,Konaklar,2025-08-03 12:58:37.903
424ce8d8-8115-495f-9987-864fcf2125d3,6951e052-fde4-464c-9f0b-1fd82dea92f5,İstanbul,Arnavutköy,Anadolu,2025-07-19 20:19:33.586
5fbf3225-9adc-43cf-83d7-708be206b8b4,f3306cf8-370e-4cc0-98a2-9c3eb0db606d,İstanbul,Kağıthane,Nurtepe,2025-07-17 14:58:49.648
6ce28b6f-c12f-4b03-b588-140bb4f0f102,ad882277-9231-46ee-aca0-0026792c6340,Samsun,Atakum,Atakent,2025-07-30 20:44:18.319
e92b5801-4929-44be-be58-10df35a8cd92,1cf78692-e305-4eb9-bbc7-5cbf06324491,İstanbul,Kadıköy,Rasimpaşa,2025-05-12 18:19:43.992
8b1722bb-2d92-46c2-aaa9-19673b3790ab,6cdce81f-9fcd-4a79-9072-b2de910f2a4a,İstanbul,Pendik,Harmandere,2025-07-24 22:21:15.276
f240ff83-da04-4338-98f8-60bd6f69ac9a,31b935f5-8700-4fce-8179-dc4165292bf2,İstanbul,Başakşehir,Güvercintepe,2025-07-09 09:52:15.021
3fd9d3c3-ffac-43b6-955e-44f4b39e617c,0d14a129-0251-4ffe-806a-1649ccac1d77,İstanbul,Çekmeköy,Mimar Sinan,2025-06-02 16:25:52.685
b179e1a4-00d8-43b8-9b0e-8ace0064bd5f,23b210b1-f138-4869-9541-8c087cab6834,İstanbul,Eyüp,Nişancı,2025-07-31 16:43:58.104
802ad18a-59d6-41ca-b4a7-cf0d02087f38,c380f888-04bc-46d1-9a05-ecf4cd4f41bc,İstanbul,Ataşehir,Ataşehir Atatürk,2025-06-30 23:55:12.266
5f7e13da-f741-47e0-af0f-50724e362de9,461004be-44bc-461b-9d9d-93868744baad,İstanbul,Esenyurt,Cumhuriyet,2025-08-02 01:08:05.761
a81d3e7e-1b96-497a-ae05-e919e79293d6,d621da4e-87b8-475a-ab0f-4d70ee198838,İstanbul,Kartal,Karlıktepe,2025-05-15 10:56:07.064
c87829ad-937a-41ad-8b2c-b2d9c4a77d2d,f5134eb5-cab0-4834-87bb-8ef2c9eb6611,İstanbul,Kağıthane,Emniyetevleri,2025-06-27 13:38:48.752
99ee44f6-ed68-46f1-b992-190633714def,ab420345-de07-43ba-90f3-4511403661d0,İstanbul,Kadıköy,Hasanpaşa,2025-05-10 12:19:52.275
af4b000a-31d6-4130-becb-0577f02fea73,5d6410a2-fce5-4a02-9b58-56308c4e301b,İstanbul,Kadıköy,Eğitim,2025-06-30 22:40:42.163
26e8f780-b7a2-42bc-8478-bc8eb3a6e974,3abc98b4-b997-4d85-9e38-cab5cdb02dff,İstanbul,Silivri,Cumhuriyet,2025-07-26 11:56:42.853
9c347137-f03e-4ff5-b218-5dad1ce3dcc1,49c80f92-a051-4321-88ee-53b1799179e5,İstanbul,Çekmeköy,Alemdağ,2025-07-19 16:04:45.268
45151da5-c272-481e-81a8-2332acd124de,7dcf01b0-3554-45f6-9b67-01fe43d7a2d9,İstanbul,Kadıköy,Acıbadem,2025-07-13 11:16:28.278
05012719-9ca7-4cc6-93d5-42a0e52461c8,637a2084-afb1-42de-8194-dea0ae61d02a,İstanbul,Kadıköy,Kozyatağı,2025-07-01 16:11:37.840
1e0045a3-a1e4-4083-ad24-32a78e5bc274,6c12f383-2b44-4fbd-88fa-ff097ef3fa8c,İstanbul,Kadıköy,Acıbadem,2025-05-16 18:17:33.192
64aef498-82d2-434b-84bc-e0859032f621,73048623-e9fa-4b69-a724-5a989f70d928,İstanbul,Beylikdüzü,Adnan Kahveci,2025-07-01 16:08:33.595
c250cde4-01f1-4dd6-a763-7cda4c2d1e03,0124b615-b116-4c85-934b-e77840ec21c2,Antalya,Kepez,Dumlupınar,2025-07-09 01:17:24.213
a9e27093-0f69-465c-8d2d-99a9d87e5f34,1bed90cf-d513-4a10-8c6e-5e37f2f31567,İstanbul,Maltepe,Küçükyalı,2025-06-10 00:19:03.667
bae30e00-2667-48b6-9d96-5a9b3670d20e,ef66b794-7c7d-4c21-aafc-eb6cf1757dc7,İstanbul,Beşiktaş,Cıhannuma,2025-07-12 10:57:28.996
3269b8a2-414f-4c6a-9f74-d6715f0573d0,cc8ea5eb-648e-4f03-994a-87929112fd82,İstanbul,Küçükçekmece,Atakent,2025-07-21 15:34:43.303
08f6af1d-8456-4baa-9999-a60f3baf6572,511c5697-b2a4-452c-b84a-2d7471a12bd4,İstanbul,Kadıköy,Zühtüpaşa,2025-05-07 11:26:12.024
42748c8e-f484-4c3e-896d-ea03c4753129,8f636cc8-b38a-4102-a52c-dc54c356a974,İzmir,Karabağlar,Bozyaka,2025-07-09 18:51:11.361
b3c63b80-0806-4e2b-ab1b-9ca725fe8f72,c5188c20-e1e8-486f-8c09-647217522f54,İstanbul,Maltepe,Başıbüyük,2025-07-05 08:05:44.117
1876a306-7c86-402e-8b9e-ae577ad4a851,82cdc6ac-8f53-4d54-a4f1-b219876daa60,İzmir,Karabağlar,Vatan,2025-07-19 14:54:04.713
6f034959-2a10-4fe9-a094-df9a782cf65e,46978273-2b66-4876-a3f4-0397bf016cc4,İstanbul,Beşiktaş,Dikilitaş,2025-07-21 17:14:37.909
d39dbd6e-e57b-4ebd-8101-2a9c758ea193,b4a23c6c-fd94-462a-bbce-623d6f63f100,İstanbul,Bakırköy,Kartaltepe,2025-07-23 21:23:36.614
3e25cb40-6f2f-435d-87d6-6d94f38f0864,b0cb5ba1-f3dc-480a-9740-a1b9d8961e58,Muğla,Ortaca,Cumhuriyet,2025-07-14 21:08:57.694
2f1ee1ef-9b27-4612-8791-84bdd9625f85,e53aafff-3f36-4481-819f-9f0240d977ac,İzmir,Karşıyaka,Atakent,2025-05-07 17:00:17.441
2a0c87a0-f6ba-4477-97ac-432206dd11c4,d04111c3-bb10-4d70-8f48-53f77a9c72ef,İstanbul,Kadıköy,19 Mayıs,2025-08-03 19:25:56.901
826470bc-3a23-4926-a8b5-8ccdda8e9703,73b6b87e-bcce-4c2f-ad1c-d4faee8f0b56,İstanbul,Pendik,Kaynarca,2025-07-19 11:38:06.990
807ee31d-9f68-439b-b07a-152b2e273656,184c6772-b35c-4f42-b5d6-2defeee89cfb,İstanbul,Kadıköy,Acıbadem,2025-05-24 16:54:45.224
cca6bb9b-5d0e-4f45-9694-8e3020a9c0ea,21e4a73b-1b4a-4e30-986d-1ce8d15f85ac,İstanbul,Bahçelievler,Bahçelievler,2025-07-13 23:27:56.038
dbac112f-7908-4766-9e91-865bfd8fcd00,4fa494b6-129e-4b49-aaa8-07700e9dac85,İstanbul,Beşiktaş,Dikilitaş,2025-07-17 22:23:45.655
c90369e1-07f0-4166-9c1f-725baa8d552d,763f3f7d-666f-473d-baae-38009f54cea4,İstanbul,Pendik,Kavakpınar,2025-06-06 14:06:04.986
1310791e-0710-4d08-8e9c-28304b6e1d72,b95071f5-27d8-403f-b226-8d4e4705e077,İstanbul,Beşiktaş,Muradiye,2025-07-18 20:20:19.465
54ac92a5-4199-4f2f-a592-e8feafd76870,046f5f88-e4c2-4215-be79-840f79b3499f,İstanbul,Kadıköy,Feneryolu,2025-06-12 15:43:20.738
aac46579-a156-4fba-a046-c7045f49b0ce,7ad26b72-2fa8-4cf5-929e-ad3dfa1912b4,İstanbul,Maltepe,Feyzullah,2025-07-20 21:24:09.231
7078d0a0-b498-4262-acd6-ec29b51bbeda,ba31c537-00e4-41b0-b321-68869a85bc96,İstanbul,Üsküdar,Acıbadem,2025-06-17 20:28:22.549
994ba08a-eb63-4d80-be26-81b6dad192e7,dbc77693-7e75-4117-8750-79033f54ac4c,İstanbul,Avcılar,Cihangir,2025-05-12 20:16:18.752
a4574c7d-6d18-41ce-803e-8f295441d472,7972e5dc-8439-4152-8c28-d808d8236a1a,İstanbul,Şişli,Harbiye,2025-06-09 01:05:49.722
9d4989c5-0b65-4ca0-b527-816f054481f5,ba119cca-f9f1-4d07-9713-8ae85264a020,İstanbul,Şişli,Paşa,2025-06-20 13:45:50.553
9eae2f33-c824-490c-b314-f7edc029930b,c2306a93-1c33-414d-a6b6-699ed4d9a0e3,İstanbul,Gaziosmanpaşa,Pazariçi,2025-06-29 15:46:12.708
c6e077d7-f2e0-4a63-87a7-945828ecb571,454b05b5-c0dc-4cdf-9bb2-c7b529564025,İstanbul,Küçükçekmece,Gültepe,2025-07-30 23:38:13.518
84a22afe-d6e7-4926-a080-b3d906a4163a,15ae4c0d-e328-4933-87b1-604900ab5257,Ankara,Çankaya,100. Yıl,2025-07-08 16:11:12.532
0f444a22-c120-4403-9ed6-5cda44bc456a,090b5d3b-7046-427e-87ba-17ecb5dc8302,İzmir,Bornova,Yeşilova,2025-06-27 14:50:47.067
93eaaf16-16ee-47f8-aced-1290a9da54f4,385ec8f4-3d17-4718-ad0f-a1b61e5052e9,İstanbul,Büyükçekmece,Mimaroba,2025-06-04 21:20:36.626
2af1dc28-953a-40fa-b39e-8c98c2747385,d96c5c72-bf6d-4417-9b77-890e45d01b29,İstanbul,Maltepe,İdealtepe,2025-07-18 20:18:00.473
b5705cbf-ae85-4fcc-bba7-a45f026ebb34,0ef9fb00-6b5e-4619-a181-07d73faaaad6,İstanbul,Kağıthane,Şirintepe,2025-07-28 15:41:28.456
9bbb29b4-c90d-4ea1-99a3-003beda2d790,44c27624-9a62-44d8-a3f4-a21f34b98e38,İstanbul,Bahçelievler,Siyavuşpaşa,2025-05-22 18:32:57.313
a74b3bde-fbcd-4930-bff3-a2af2abbae5e,9ca794c4-dc06-442b-80e3-c02870870122,İzmir,Karşıyaka,Aksoy,2025-06-07 16:26:35.550
0e209dde-c6b1-4b79-91d3-6eeba178af4c,224d41ed-056e-4cb5-9f3d-d5c50c8539bc,Ankara,Çankaya,Doğuş,2025-06-10 17:47:13.072
